name,NaPS,sorbent,solvent,energy,iteration,electronic_scf,vdw,oxidation_states
Na2S8-glyme,Na2S8,,Glyme,-177.70720715614067,158.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7060819771165,143.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70635688444492,144.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7065499795463,145.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70668696269496,146.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70679786689388,147.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70692779001394,148.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70699901741685,149.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70706203532956,150.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70711302987021,151.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70712946293207,152.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70715153261787,153.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70716435403799,154.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70717494049774,155.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7071855014232,156.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70719729031316,157.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70720751222643,141.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7049857811194,104.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69923091878016,48.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70492301762596,102.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6962076338121,26.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.696335762851,27.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69638974551796,28.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6964634746201,29.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6965378417765,30.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69657278452166,31.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69660042957446,32.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69662171399298,33.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69664877861067,34.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69670310179112,35.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69590063299162,25.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69676397017508,36.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69685024968152,38.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69690701243283,39.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69701109490939,40.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69766623830174,41.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6971087157699,42.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69756742431431,43.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6979595796737,44.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69827474768664,45.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6987314550541,46.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69900672683258,47.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69679492930396,37.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69959229954515,49.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69556466921784,23.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69535919650724,21.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7049531941267,103.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.68923099979668,0.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69074282776037,1.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6925430620454,2.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69301521139528,3.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69361611535288,4.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6938127437302,5.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69418369329964,6.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.694275567885,7.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69433426600435,8.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69546367324148,22.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6943963357304,9.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6945404502223,11.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6945881829257,12.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6946836877315,13.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69475901288428,14.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69478690901764,15.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69484413259025,16.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.6949275215697,17.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69500898375435,18.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69506096913517,19.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69515392875442,20.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69448538762953,10.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69992811975843,50.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.69562081742552,24.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70098003908734,52.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70343849302895,79.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70347654995814,80.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70352150230948,81.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70356999960757,82.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7036390474873,83.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70371995613243,84.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70380601885716,85.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70388067558872,86.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7040015783481,88.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70408539321932,89.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70415152486055,90.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70422285813686,91.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70431055727784,92.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70439910748928,93.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7044656568542,94.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70451834858358,95.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7045703772872,96.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70462764896,97.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70468110165558,98.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7047340699251,99.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7047892982169,100.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70058329540996,51.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70485806560677,101.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70339705607302,78.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7033345981521,77.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70393414801546,87.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70326376234033,76.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70151217986398,53.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.7017058277034,54.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70179684786595,55.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
Na2S8-glyme,Na2S8,,Glyme,-177.70186070379623,56.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.017, 0.033, -0.012, 0.002, 0.107, -0.571, 0.082, -0.558]}, {'Element': 'Na', 'Oxidation States': [0.835, 0.805]}]"
